Beginning Fiscal Year,Ending Fiscal Year,County,School District, Amount of Aid 
2012,2013,Fulton           ,Northville,231890.63
2012,2013,Fulton           ,Oppenheim-Ephratah,602720.69
2012,2013,Fulton           ,Wheelerville,69476.77
2012,2013,Genesee          ,Alexander,1454259.4
2012,2013,Genesee          ,Batavia,3755123.45
2012,2013,Genesee          ,Byron-Bergen,1761469.77
2012,2013,Genesee          ,Elba,865163.61
2012,2013,Genesee          ,Le Roy,1929986.56
2012,2013,Genesee          ,Oakfield-Alabama,1588905.63
2012,2013,Genesee          ,Pavilion,1391058.7
2012,2013,Genesee          ,Pembroke,1532690.15
2012,2013,Madison          ,Cazenovia,1708793.88
2012,2013,Greene           ,Cairo-Durham,1616033.94
2012,2013,Greene           ,Catskill,1962899.48
2012,2013,Greene           ,Coxsackie-Athens,1464620.79
2012,2013,Greene           ,Greenville,1368745.63
2012,2013,Greene           ,Hunter-Tannersville,79384.84
2012,2013,Greene           ,Windham-Ashland,52566.14
2012,2013,Hamilton         ,Indian Lake-Inlet,27417.03
2012,2013,Hamilton         ,Inlet Commons,495
2012,2013,Hamilton         ,Lake Pleasant,23929.55
2012,2013,Hamilton         ,Long Lake,18678.48
2012,2013,Hamilton         ,Wells,43925.95
2012,2013,Herkimer         ,Bridgewater,2273369.81
2012,2013,Herkimer         ,Dolgeville,1477164.42
2012,2013,Herkimer         ,Frankfort-Schuyler,1743220.57
2012,2013,Herkimer         ,Herkimer,1854869.08
2012,2013,Herkimer         ,Ilion,2902046.3
2012,2013,Herkimer         ,Little Falls,1991647.36
2012,2013,Herkimer         ,Mohawk,1448915.5
2012,2013,Herkimer         ,Poland,667846.52
2012,2013,Herkimer         ,Town Of Webb,38060.79
2012,2013,Herkimer         ,Van Hornesville,383485.34
2012,2013,Herkimer         ,West Canada Valley,1229004.02
2012,2013,Jefferson        ,Alexandria,450698.03
2012,2013,Jefferson        ,Belleville-Henderson,368408.68
2012,2013,Jefferson        ,Carthage,5747151.04
2012,2013,Jefferson        ,General Brown,1948065.83
2012,2013,Jefferson        ,Indian River,7358920.04
2012,2013,Jefferson        ,Lafargeville,693201.97
2012,2013,Jefferson        ,Lyme,257152.62
2012,2013,Jefferson        ,Sackets Harbor,478773.92
2012,2013,Jefferson        ,South Jefferson,3174335.5
2012,2013,Jefferson        ,Thousand Islands,792878.66
2012,2013,Jefferson        ,Watertown,6450873.02
2012,2013,Lewis            ,Beaver River,1249217.04
2012,2013,Lewis            ,Copenhagen,871330.89
2012,2013,Lewis            ,Harrisville,632181.35
2012,2013,Lewis            ,Lowville,2443055.41
2012,2013,Lewis            ,South Lewis,1697657.47
2012,2013,Livingston       ,Avon,1321476.21
2012,2013,Livingston       ,Caledonia-Mumford,1370804.3
2012,2013,Livingston       ,Dalton-Nunda,1497452.19
2012,2013,Livingston       ,Dansville,2768398.37
2012,2013,Livingston       ,Geneseo,942185.1
2012,2013,Livingston       ,Livonia,2371054.72
2012,2013,Livingston       ,Mount Morris,903514.33
2012,2013,Livingston       ,York,1290054.44
2012,2013,Madison          ,Brookfield,442993.39
2012,2013,Madison          ,Canastota,2347581.18
2012,2013,Madison          ,Chittenango,3140060.39
2012,2013,Madison          ,De Ruyter,682183.91
2012,2013,Madison          ,Hamilton,592481.22
2012,2013,Madison          ,Madison,772370.95
2012,2013,Madison          ,Morrisville,1297068.65
2012,2013,Madison          ,Oneida,3592431.43
2012,2013,Madison          ,Stockbridge,904752.49
2012,2013,Monroe           ,Brighton,3737902.45
2012,2013,Monroe           ,Brockport,6087291.51
2012,2013,Monroe           ,Churchville-Chili,6192159.67
2012,2013,Monroe           ,East Irondequoit,4329424.66
2012,2013,Monroe           ,East Rochester,1696485.79
2012,2013,Monroe           ,Fairport,7723980.24
2012,2013,Monroe           ,Gates-Chili,5780276.69
2012,2013,Monroe           ,Greece,16263957.07
2012,2013,Monroe           ,Hilton,6012227.25
2012,2013,Monroe           ,Honeoye Falls,3128849.26
2012,2013,Monroe           ,Penfield,4908023.15
2012,2013,Monroe           ,Pittsford,5310071.95
2012,2013,Monroe           ,Rochester,64223366.07
2012,2013,Monroe           ,Rush-Henrietta,5143346.94
2012,2013,Monroe           ,Spencerport,5797977.84
2012,2013,Monroe           ,Webster,9502625.51
2012,2013,Monroe           ,West Irondequoit,4710464.11
2012,2013,Monroe           ,Wheatland-Chili,913746.86
2012,2013,Montgomery       ,Amsterdam,6052285.27
2012,2013,Montgomery       ,Canajoharie,1624934.58
2012,2013,Montgomery       ,Fonda-Fultonville,2062620.37
2012,2013,Montgomery       ,Fort Plain,1632362.2
2012,2013,Montgomery       ,St. Johnsville,800733.51
2012,2013,Nassau           ,Baldwin,4422837.21
2012,2013,Nassau           ,Bellmore,554303.96
2012,2013,Nassau           ,Bellmore-Merrick,3870591.28
2012,2013,Nassau           ,Bethpage,1251162.43
2012,2013,Nassau           ,Carle Place,137235.23
2012,2013,Nassau           ,East Meadow,5492295.39
2012,2013,Nassau           ,East Rockaway,794616.08
2012,2013,Nassau           ,East Williston,78450.1
2012,2013,Nassau           ,Elmont,3525187.17
2012,2013,Nassau           ,Farmingdale,3864334.42
2012,2013,Nassau           ,Floral Park,590593.63
2012,2013,Nassau           ,Franklin Square,1216469.17
2012,2013,Nassau           ,Freeport,7583592.89
2012,2013,Nassau           ,Garden City,173702.03
2012,2013,Nassau           ,Glen Cove,339142.71
2012,2013,Nassau           ,Great Neck,287150.79
2012,2013,Nassau           ,Hempstead,11870063.61
2012,2013,Nassau           ,Herricks,1179224.39
2012,2013,Nassau           ,Hewlett-Woodmere,482726.06
2012,2013,Nassau           ,Hicksville,714206.19
2012,2013,Nassau           ,Island Park,75518.61
2012,2013,Nassau           ,Island Trees,2242768.3
2012,2013,Nassau           ,Jericho,139353.03
2012,2013,Nassau           ,Lawrence,313346.51
2012,2013,Nassau           ,Levittown,8089181.62
2012,2013,Nassau           ,Locust Valley,117192.92
2012,2013,Nassau           ,Long Beach,897420.07
2012,2013,Nassau           ,Lynbrook,1138280.46
2012,2013,Nassau           ,Malverne,1123918.81
2012,2013,Nassau           ,Manhasset,118977.18
2012,2013,Nassau           ,Massapequa,3989322.44
2012,2013,Nassau           ,Merrick,881839.56
2012,2013,Nassau           ,Mineola,194698.06
2012,2013,Nassau           ,New Hyde Park,566150.11
2012,2013,Nassau           ,North Bellmore,1823332.7
2012,2013,Nassau           ,North Merrick,1131696.32
2012,2013,Nassau           ,North Shore,130405.7
2012,2013,Nassau           ,Oceanside,2487524.63
2012,2013,Nassau           ,Oyster Bay,90385.29
2012,2013,Nassau           ,Plainedge,2807036.29
2012,2013,Nassau           ,Plainview-Old Bethpage,1739367.35
2012,2013,Nassau           ,Port Washington,249487.69
2012,2013,Nassau           ,Rockville,663155.97
2012,2013,Nassau           ,Roosevelt,5047584.64
2012,2013,Nassau           ,Roslyn,155979.39
2012,2013,Nassau           ,Seaford,1756083.64
2012,2013,Nassau           ,Sewanhaka Central,5571578.53
2012,2013,Nassau           ,Syosset,384827.36
2012,2013,Nassau           ,Uniondale,4760647.13
2012,2013,Nassau           ,Valley Stream 213,1747643.84
2012,2013,Nassau           ,Valley Stream 224,721681.46
2012,2013,Nassau           ,Valley Stream Central 230,773620.6
2012,2013,Nassau           ,Valley Stream Union Free 251,3121076.89
2012,2013,Nassau           ,Wantagh,2663090.96
2012,2013,Nassau           ,West Hempstead,1094179.78
2012,2013,Nassau           ,Westbury,4505788.17
2012,2013,New York City,New York City,1200599253
2012,2013,Niagara          ,Barker,1394679.46
2012,2013,Niagara          ,Lewistown-Porter,2735015.48
2012,2013,Niagara          ,Lockport,7814731.2
2012,2013,Niagara          ,Newfane,2987510.83
2012,2013,Niagara          ,Niagara Falls,13347429.44
2012,2013,Niagara          ,Niagara-Wheatfield,5385639.42
2012,2013,Niagara          ,North Tonawanda,5905280.64
2012,2013,Niagara          ,Royalton-Hartland,2177894.98
2012,2013,Niagara          ,Star Point,3724950.15
2012,2013,Niagara          ,Wilson,2047937.03
2012,2013,Oneida           ,Adirondack,1907304.83
2012,2013,Oneida           ,Camden,4221245.04
2012,2013,Oneida           ,Clinton,1666465.12
2012,2013,Oneida           ,Holland Patent,2386303.69
2012,2013,Oneida           ,New Hartford,2841280.63
2012,2013,Oneida           ,New York Mills,656354.25
2012,2013,Oneida           ,Oriskany,1047345.71
2012,2013,Oneida           ,Remsen,698393.88
2012,2013,Oneida           ,Rome,9062014.63
2012,2013,Oneida           ,Sauquoit Valley,1633433.8
2012,2013,Oneida           ,Sherrill,2959502.6
2012,2013,Oneida           ,Utica,16818604
2012,2013,Oneida           ,Waterville,1422018.75
2012,2013,Oneida           ,Westmoreland,1478776.65
2012,2013,Oneida           ,Whitesboro,4684631.36
2012,2013,Onondaga         ,Baldwinsville,7476689.76
2012,2013,Onondaga         ,East Syracuse,4201618.61
2012,2013,Onondaga         ,Fabius-Pompey,1215411.71
2012,2013,Onondaga         ,Fayetteville,4753527.06
2012,2013,Onondaga         ,Jamesville-Dewitt,3018369.09
2012,2013,Onondaga         ,Jordan-Elbridge,2213153.4
2012,2013,Onondaga         ,Lafayette,1356422.82
2012,2013,Onondaga         ,Liverpool,10249018.41
2012,2013,Onondaga         ,Lyncourt,450745.92
2012,2013,Onondaga         ,Marcellus,2532887.67
2012,2013,Onondaga         ,North Syracuse,12117298.38
2012,2013,Onondaga         ,Onondaga,1429562.28
2012,2013,Onondaga         ,Skaneateles,883924
2012,2013,Onondaga         ,Solvay,2180581.93
2012,2013,Onondaga         ,Syracuse,41023696.83
2012,2013,Onondaga         ,Tully,1417863.95
2012,2013,Onondaga         ,West Genesee,6210691.69
2012,2013,Onondaga         ,Westhill,2495711.36
2012,2013,Ontario          ,Canandaigua,4646916.54
2012,2013,Ontario          ,East Bloomfield,1467391.4
2012,2013,Ontario          ,Geneva,3803080.92
2012,2013,Ontario          ,Gorham-Middlesex,1768370.17
2012,2013,Ontario          ,Honeoye,935423.77
2012,2013,Ontario          ,Manchester-Shortsville,1259790.13
2012,2013,Ontario          ,Naples,867264.77
2012,2013,Ontario          ,Phelps-Clifton,3002414.8
2012,2013,Ontario          ,Victor,4520080.14
2012,2013,Orange           ,Chester,1033355.6
2012,2013,Orange           ,Cornwall,3458292.5
2012,2013,Orange           ,Florida,779278.42
2012,2013,Orange           ,Goshen,2435402.77
2012,2013,Orange           ,Greenwood Lake,637040.54
2012,2013,Orange           ,Highland Falls,1287424.17
2012,2013,Orange           ,Kiryas Jv Ufsd,287930.47
2012,2013,Orange           ,Middletown,9836735.41
2012,2013,Orange           ,Minisink Valley,5976448.59
2012,2013,Orange           ,Monroe-Woodbury,7768281.48
2012,2013,Orange           ,Newburgh,16691276.29
2012,2013,Orange           ,Pinebush,7652338.04
2012,2013,Orange           ,Port Jervis,4623847.14
2012,2013,Orange           ,Tuxedo,23072.28
2012,2013,Orange           ,Valley,5602579.05
2012,2013,Orange           ,Warwick Valley,3968666.06
2012,2013,Orange           ,Washingtonville,4771381.16
2012,2013,Orleans          ,Albion,3623176.74
2012,2013,Orleans          ,Holley,1970913.13
2012,2013,Orleans          ,Kendall,1360971.96
2012,2013,Orleans          ,Lyndonville,1081645.06
2012,2013,Orleans          ,Medina,3276306.88
2012,2013,Oswego           ,Altmar Parish,2643313.44
2012,2013,Oswego           ,Central Square,6635298.76
2012,2013,Oswego           ,Fulton,6229016.93
2012,2013,Oswego           ,Hannibal,2900162.66
2012,2013,Oswego           ,Mexico,3721190.67
2012,2013,Oswego           ,Oswego,4706606.41
2012,2013,Oswego           ,Phoenix,3514914.33
2012,2013,Oswego           ,Pulaski,1888221.42
2012,2013,Oswego           ,Sandy Creek,1573522.45
2012,2013,Otsego           ,Cherry Valley Springfield,632172.71
2012,2013,Otsego           ,Cooperstown,413941.24
2012,2013,Otsego           ,Edmeston,757978.3
2012,2013,Otsego           ,Gilbertsville,690832.92
2012,2013,Otsego           ,Laurens,633094.79
2012,2013,Otsego           ,Milford,609720.05
2012,2013,Otsego           ,Morris,744750.64
2012,2013,Otsego           ,Oneonta,2282294.89
2012,2013,Otsego           ,Otego-Unadilla,1671016.85
2012,2013,Otsego           ,Richfield Springs,758898.8
2012,2013,Otsego           ,Schenevus,539800.67
2012,2013,Otsego           ,Worcester,692691.94
2012,2013,Putnam           ,Brewster,2255942.19
2012,2013,Putnam           ,Carmel,3530872.39
2012,2013,Putnam           ,Garrison,31943.51
2012,2013,Putnam           ,Haldane,98145.31
2012,2013,Putnam           ,Mahopac,4684286.33
2012,2013,Putnam           ,Putnam Valley,1296671.94
2012,2013,Rensselaer       ,Averill Park,4296268.81
2012,2013,Rensselaer       ,Berlin,1037396.9
2012,2013,Rensselaer       ,Brunswick Central,1562469.5
2012,2013,Rensselaer       ,East Greenbush,4659422.19
2012,2013,Rensselaer       ,Hoosic Valley,1621556.09
2012,2013,Rensselaer       ,Hoosick Falls,1724035.36
2012,2013,Rensselaer       ,Lansingburgh,3911494.99
2012,2013,Rensselaer       ,North Greenbush Central,2880
2012,2013,Rensselaer       ,Rensselaer,1557804.52
2012,2013,Rensselaer       ,Schodack,1282871.74
2012,2013,Rensselaer       ,Troy,6827877.77
2012,2013,Rensselaer       ,Wynantskill,430230.4
2012,2013,Rockland         ,Clarkstown,4331474.55
2012,2013,Rockland         ,East Ramapo,5448156.38
2012,2013,Rockland         ,Haverstraw-Stony Point,8019934.41
2012,2013,Rockland         ,Nanuet,623356.02
2012,2013,Rockland         ,Nyack,1259166.63
2012,2013,Rockland         ,Pearl River,1508303.01
2012,2013,Rockland         ,Ramapo,3056870.41
2012,2013,Rockland         ,South Orangetown,1420705.85
2012,2013,Saratoga         ,Ballston Spa,4728350.24
2012,2013,Saratoga         ,Burnt Hills,3672134.91
2012,2013,Saratoga         ,Corinth,1484372.52
2012,2013,Saratoga         ,Edinburg Common,28803.32
2012,2013,Saratoga         ,Galway,1202740.27
2012,2013,Saratoga         ,Mechanicville,1685742.54
2012,2013,Saratoga         ,Saratoga Springs,4405336.83
2012,2013,Saratoga         ,Schuylerville,2346918.28
2012,2013,Saratoga         ,Shenendehowa,9354182.1
2012,2013,Saratoga         ,South Glens Falls,4146814.01
2012,2013,Saratoga         ,Stillwater,1542215.14
2012,2013,Saratoga         ,Waterford-Halfmoon,1069392.1
2012,2013,Schenectady      ,Duanesburg,1103817.32
2012,2013,Schenectady      ,Niskayuna,4035449.2
2012,2013,Schenectady      ,Rotterdam-Mohonasen,3715123.49
2012,2013,Schenectady      ,Schalmont,1678163.57
2012,2013,Schenectady      ,Schenectady,16546415.57
2012,2013,Schenectady      ,Scotia-Glenville,3285828.22
2012,2013,Schoharie        ,Cobleskill-Richmondville,2853772.96
2012,2013,Schoharie        ,Gilboa-Conesville,161880.14
2012,2013,Schoharie        ,Jefferson,372228.99
2012,2013,Schoharie        ,Middleburgh,1477380.8
2012,2013,Schoharie        ,Schoharie,1321371.49
2012,2013,Schoharie        ,Sharon Springs,569403.18
2012,2013,Schuyler         ,Odessa-Montour Falls,1352603.09
2012,2013,Schuyler         ,Watkins Glen,1665123.05
2012,2013,Seneca           ,Romulus,556533.4
2012,2013,Seneca           ,Seneca Falls,1912281.76
2012,2013,Seneca           ,South Seneca,1409980.18
2012,2013,Seneca           ,Waterloo,3103126.67
2012,2013,St Lawrence      ,Brasher Falls,1862888.91
2012,2013,St Lawrence      ,Canton,2183309.49
2012,2013,St Lawrence      ,Clifton-Fine,335197.4
2012,2013,St Lawrence      ,Colton-Pierrepont,97550.55
2012,2013,St Lawrence      ,Edwards Knox,1212484.07
2012,2013,St Lawrence      ,Gouverneur,3010796.6
2012,2013,St Lawrence      ,Hammond,348742.21
2012,2013,St Lawrence      ,Hermon-Dekalb,723375.24
2012,2013,St Lawrence      ,Heuvelton,1010471.94
2012,2013,St Lawrence      ,Lisbon,902422.27
2012,2013,St Lawrence      ,Madrid-Waddington,1132681.65
2012,2013,St Lawrence      ,Massena,4352684.16
2012,2013,St Lawrence      ,Morristown,478455.88
2012,2013,St Lawrence      ,Norwood-Norfolk,1745543.35
2012,2013,St Lawrence      ,Ogdensburg,2969653.01
2012,2013,St Lawrence      ,Parishville,712533.99
2012,2013,St Lawrence      ,Potsdam,2097364.65
2012,2013,Steuben          ,Addison,2195661.6
2012,2013,Steuben          ,Arkport,919887.6
2012,2013,Steuben          ,Avoca,1000607.77
2012,2013,Steuben          ,Bath,2925288.24
2012,2013,Steuben          ,Bradford,564557.58
2012,2013,Steuben          ,Campbell-Savona,1781275.97
2012,2013,Steuben          ,Canisteo-Greenwood,1810519.28
2012,2013,Steuben          ,Corning,7288927.01
2012,2013,Steuben          ,Hammondsport,171828.58
2012,2013,Steuben          ,Hornell,3411444.95
2012,2013,Steuben          ,Jasper-Troupburg,1000092.55
2012,2013,Steuben          ,Prattsburg,738791.24
2012,2013,Steuben          ,Wayland-Cohocton,2639522.13
2012,2013,Suffolk          ,Amagansett,11745.86
2012,2013,Suffolk          ,Amityville,2117213.35
2012,2013,Suffolk          ,Babylon,1090824.22
2012,2013,Suffolk          ,Bay Shore,5604872.86
2012,2013,Suffolk          ,Bayport-Blue Point,2296153.28
2012,2013,Suffolk          ,Brentwood,27024883.87
2012,2013,Suffolk          ,Bridgehampton,17107.95
2012,2013,Suffolk          ,Brookhaven-Comsewogue,3985837.76
